transaction_id,transaction_date,post_date,description,category,transaction_type,amount,balance,currency,account_name,account_type,merchant,city,state,country,reference,channel,status
D7B0426B1A9C495F,2025-10-05 09:21:36,2025-10-06,Ride Share,Transport,Debit,-6.99,300666.26,USD,Demo High Yield Savings,Savings,Ride Share,Austin,TX,US,REF43623322,Card,Posted
833A3C6916984E83,2025-10-05 13:24:18,2025-10-07,Pharmacy,Health,Debit,-11.59,300654.67,USD,Demo High Yield Savings,Savings,Pharmacy,Boston,MA,US,REF23317762,Card,Posted
487C40FBD53549C6,2025-10-05 13:33:48,2025-10-06,Insurance Payment,Insurance,Debit,-49.36,300605.31,USD,Demo High Yield Savings,Savings,Insurance Payment,Seattle,WA,US,REF33742466,ACH,Posted
5E158C7A751C4563,2025-10-05 18:12:44,2025-10-05,Online Retailer,Shopping,Debit,-19.71,300585.60,USD,Demo High Yield Savings,Savings,Online Retailer,Seattle,WA,US,REF40563463,Online,Posted
D8B77DF191FA4CFF,2025-10-05 19:58:09,2025-10-05,Interest Credit,Interest,Credit,65.57,300651.17,USD,Demo High Yield Savings,Savings,Interest Credit,Boston,MA,US,REF53449866,System,Pending
76204928278947F1,2025-10-06 14:20:54,2025-10-08,Grocery Market,Groceries,Debit,-22.68,300628.49,USD,Demo High Yield Savings,Savings,Grocery Market,San Francisco,CA,US,REF66840903,POS,Posted
00CA5D25B6904638,2025-10-07 04:38:42,2025-10-09,Refund,Refund,Credit,44.29,300672.78,USD,Demo High Yield Savings,Savings,Refund,Miami,FL,US,REF20281598,Card,Posted
0DD461013F1F472B,2025-10-07 05:38:24,2025-10-07,Online Retailer,Shopping,Debit,-157.16,300515.62,USD,Demo High Yield Savings,Savings,Online Retailer,Denver,CO,US,REF87421674,Online,Posted
08DD11D31DFE4BF3,2025-10-07 11:35:16,2025-10-08,Software Subscription,SaaS,Debit,-97.88,300417.74,USD,Demo High Yield Savings,Savings,Software Subscription,Seattle,WA,US,REF25549100,ACH,Posted
133EBB399FDF4CC5,2025-10-07 12:45:28,2025-10-08,Payroll Deposit,Income,Credit,3534.88,303952.62,USD,Demo High Yield Savings,Savings,Payroll Deposit,Chicago,IL,US,REF42431822,ACH,Pending
0554E7DC56EA4CC7,2025-10-07 13:02:47,2025-10-08,Online Retailer,Shopping,Debit,-45.23,303907.39,USD,Demo High Yield Savings,Savings,Online Retailer,Miami,FL,US,REF43738434,Online,Posted
7199CDFA2E794483,2025-10-07 18:22:24,2025-10-07,Online Retailer,Shopping,Debit,-73.63,303833.76,USD,Demo High Yield Savings,Savings,Online Retailer,New York,NY,US,REF83174001,Online,Posted
661F59D2E1D841DD,2025-10-07 22:57:07,2025-10-09,Insurance Payment,Insurance,Debit,-129.25,303704.51,USD,Demo High Yield Savings,Savings,Insurance Payment,Miami,FL,US,REF14023583,ACH,Posted
043D7EBAECEA4AE0,2025-10-08 12:50:28,2025-10-08,Mobile Carrier,Bills,Debit,-17.51,303687.00,USD,Demo High Yield Savings,Savings,Mobile Carrier,Seattle,WA,US,REF75869786,ACH,Posted
9A7270CE6F624197,2025-10-08 14:45:08,2025-10-08,Interest Credit,Interest,Credit,10.45,303697.45,USD,Demo High Yield Savings,Savings,Interest Credit,New York,NY,US,REF11570055,System,Posted
45C2F6EDA1F14FB9,2025-10-08 20:20:47,2025-10-09,Software Subscription,SaaS,Debit,-152.78,303544.67,USD,Demo High Yield Savings,Savings,Software Subscription,Denver,CO,US,REF21927856,ACH,Posted
31741EDE8BC5420E,2025-10-08 23:21:40,2025-10-10,Restaurant,Dining,Debit,-16.95,303527.72,USD,Demo High Yield Savings,Savings,Restaurant,Denver,CO,US,REF89158875,Card,Posted
C0B892C0DD7C428B,2025-10-08 23:47:36,2025-10-10,Gas Station,Transport,Debit,-28.88,303498.84,USD,Demo High Yield Savings,Savings,Gas Station,Seattle,WA,US,REF98666413,POS,Pending
624E4BD67A9D46CD,2025-10-09 01:59:22,2025-10-11,Pharmacy,Health,Debit,-2.41,303496.43,USD,Demo High Yield Savings,Savings,Pharmacy,Denver,CO,US,REF18826541,Card,Posted
2287609AC7404EBE,2025-10-09 17:05:46,2025-10-11,Ride Share,Transport,Debit,-23.57,303472.86,USD,Demo High Yield Savings,Savings,Ride Share,Denver,CO,US,REF73142083,Card,Posted
49FA91F217DF411F,2025-10-10 04:06:17,2025-10-10,Streaming Service,Entertainment,Debit,-9.37,303463.49,USD,Demo High Yield Savings,Savings,Streaming Service,Miami,FL,US,REF24037331,ACH,Posted
432F7AAA2B2A4841,2025-10-10 15:08:17,2025-10-12,Grocery Market,Groceries,Debit,-10.24,303453.25,USD,Demo High Yield Savings,Savings,Grocery Market,Austin,TX,US,REF97286750,POS,Posted
EAC3BA6DE5044C3E,2025-10-10 16:41:59,2025-10-10,Streaming Service,Entertainment,Debit,-9.34,303443.91,USD,Demo High Yield Savings,Savings,Streaming Service,Seattle,WA,US,REF23265355,ACH,Posted
68C8476A5D57426E,2025-10-11 22:59:30,2025-10-13,Gas Station,Transport,Debit,-43.61,303400.30,USD,Demo High Yield Savings,Savings,Gas Station,Seattle,WA,US,REF13212026,POS,Posted
F52B74BCFD7F43A3,2025-10-11 23:15:00,2025-10-11,Software Subscription,SaaS,Debit,-70.78,303329.52,USD,Demo High Yield Savings,Savings,Software Subscription,Austin,TX,US,REF63410254,ACH,Pending
1D3F098B9F1C4060,2025-10-12 05:38:28,2025-10-13,Insurance Payment,Insurance,Debit,-52.34,303277.18,USD,Demo High Yield Savings,Savings,Insurance Payment,Seattle,WA,US,REF91408752,ACH,Pending
8D5AF13DA3FC4689,2025-10-13 03:34:10,2025-10-15,Transfer In,Transfer,Credit,1391.50,304668.68,USD,Demo High Yield Savings,Savings,Transfer In,Seattle,WA,US,REF91877039,Internal,Posted
2C0FB37CE9124B54,2025-10-13 16:15:08,2025-10-13,Software Subscription,SaaS,Debit,-140.51,304528.17,USD,Demo High Yield Savings,Savings,Software Subscription,Austin,TX,US,REF28081314,ACH,Posted
B680497B63564BF3,2025-10-13 18:34:49,2025-10-15,Online Retailer,Shopping,Debit,-55.51,304472.66,USD,Demo High Yield Savings,Savings,Online Retailer,Chicago,IL,US,REF48762628,Online,Posted
E45886A0899C487D,2025-10-13 21:25:40,2025-10-15,Refund,Refund,Credit,73.79,304546.45,USD,Demo High Yield Savings,Savings,Refund,San Francisco,CA,US,REF87367064,Card,Posted
F693ED9726104DED,2025-10-14 04:12:55,2025-10-14,Ride Share,Transport,Debit,-24.15,304522.30,USD,Demo High Yield Savings,Savings,Ride Share,San Francisco,CA,US,REF69604527,Card,Posted
F8E38C4E9B5A47B5,2025-10-14 07:22:40,2025-10-14,Streaming Service,Entertainment,Debit,-8.41,304513.89,USD,Demo High Yield Savings,Savings,Streaming Service,New York,NY,US,REF67198985,ACH,Posted
08AE5447BFED43A1,2025-10-14 16:04:58,2025-10-15,Transfer In,Transfer,Credit,422.49,304936.38,USD,Demo High Yield Savings,Savings,Transfer In,Miami,FL,US,REF66217126,Internal,Posted
A5E9CD73004C4769,2025-10-14 16:09:29,2025-10-16,Ride Share,Transport,Debit,-28.00,304908.38,USD,Demo High Yield Savings,Savings,Ride Share,Boston,MA,US,REF74040071,Card,Posted
9C4D4B9DCD4D4F83,2025-10-14 17:11:25,2025-10-16,Online Retailer,Shopping,Debit,-18.50,304889.88,USD,Demo High Yield Savings,Savings,Online Retailer,Seattle,WA,US,REF99011879,Online,Pending
DA6DE6C05A164645,2025-10-14 19:20:56,2025-10-16,Coffee Shop,Food & Drink,Debit,-1.79,304888.09,USD,Demo High Yield Savings,Savings,Coffee Shop,Chicago,IL,US,REF97503200,POS,Posted
BD3B387FAB814353,2025-10-15 00:09:54,2025-10-15,Electric Utility,Bills,Debit,-35.36,304852.73,USD,Demo High Yield Savings,Savings,Electric Utility,Chicago,IL,US,REF19795032,ACH,Posted
59911B35D6F84857,2025-10-15 01:38:46,2025-10-15,Coffee Shop,Food & Drink,Debit,-1.60,304851.13,USD,Demo High Yield Savings,Savings,Coffee Shop,Miami,FL,US,REF79022241,POS,Posted
8BB1775C32F049F3,2025-10-15 06:27:26,2025-10-17,Refund,Refund,Credit,49.32,304900.45,USD,Demo High Yield Savings,Savings,Refund,New York,NY,US,REF60723650,Card,Posted
E33A536D769642D9,2025-10-15 08:45:38,2025-10-17,Transfer In,Transfer,Credit,1349.73,306250.18,USD,Demo High Yield Savings,Savings,Transfer In,Seattle,WA,US,REF66606345,Internal,Pending
DDB7DD3D931240B0,2025-10-16 01:52:24,2025-10-18,Cloud Hosting,Infrastructure,Debit,-71.46,306178.72,USD,Demo High Yield Savings,Savings,Cloud Hosting,Seattle,WA,US,REF85650313,ACH,Posted
4DBD7F2A16254985,2025-10-16 03:08:51,2025-10-18,Refund,Refund,Credit,51.05,306229.77,USD,Demo High Yield Savings,Savings,Refund,Boston,MA,US,REF89479708,Card,Posted
869B44646AA54C50,2025-10-16 11:45:18,2025-10-17,Ride Share,Transport,Debit,-16.54,306213.23,USD,Demo High Yield Savings,Savings,Ride Share,San Francisco,CA,US,REF69037325,Card,Posted
9218EAB778B64277,2025-10-17 01:50:44,2025-10-17,Client Payment,Revenue,Credit,6662.25,312875.48,USD,Demo High Yield Savings,Savings,Client Payment,Boston,MA,US,REF78919151,Wire,Posted
EB2B5612B4454F2E,2025-10-17 06:22:19,2025-10-17,Restaurant,Dining,Debit,-29.17,312846.31,USD,Demo High Yield Savings,Savings,Restaurant,Denver,CO,US,REF90230057,Card,Pending
72A6B4B33E2C490C,2025-10-17 11:55:03,2025-10-17,Cloud Hosting,Infrastructure,Debit,-146.33,312699.98,USD,Demo High Yield Savings,Savings,Cloud Hosting,San Francisco,CA,US,REF16814758,ACH,Posted
8D4FA57170544925,2025-10-17 12:51:59,2025-10-19,Streaming Service,Entertainment,Debit,-9.86,312690.12,USD,Demo High Yield Savings,Savings,Streaming Service,Austin,TX,US,REF75914192,ACH,Posted
2A61D051FB21422B,2025-10-17 19:25:10,2025-10-18,Software Subscription,SaaS,Debit,-4.27,312685.85,USD,Demo High Yield Savings,Savings,Software Subscription,Miami,FL,US,REF68176544,ACH,Posted
2B6AE8BE78784435,2025-10-18 05:06:03,2025-10-19,Pharmacy,Health,Debit,-7.10,312678.75,USD,Demo High Yield Savings,Savings,Pharmacy,New York,NY,US,REF60039183,Card,Posted
5C52336ADC4F4A4A,2025-10-18 22:11:00,2025-10-18,Electric Utility,Bills,Debit,-48.97,312629.78,USD,Demo High Yield Savings,Savings,Electric Utility,Chicago,IL,US,REF54903382,ACH,Posted
75F4499335384CC2,2025-10-19 01:01:43,2025-10-19,Streaming Service,Entertainment,Debit,-6.71,312623.07,USD,Demo High Yield Savings,Savings,Streaming Service,San Francisco,CA,US,REF55987219,ACH,Posted
BFAA95913A1B4794,2025-10-19 01:56:32,2025-10-19,Water Utility,Bills,Debit,-5.29,312617.78,USD,Demo High Yield Savings,Savings,Water Utility,San Francisco,CA,US,REF30343371,ACH,Posted
475C50F9B6B84B2C,2025-10-19 14:22:43,2025-10-19,Pharmacy,Health,Debit,-10.63,312607.15,USD,Demo High Yield Savings,Savings,Pharmacy,Denver,CO,US,REF95554021,Card,Posted
57FB90466E754A73,2025-10-20 00:55:45,2025-10-21,Water Utility,Bills,Debit,-17.54,312589.61,USD,Demo High Yield Savings,Savings,Water Utility,Miami,FL,US,REF96912487,ACH,Posted
6B044498BC6148FA,2025-10-20 02:40:31,2025-10-22,Payroll Deposit,Income,Credit,1822.65,314412.26,USD,Demo High Yield Savings,Savings,Payroll Deposit,Denver,CO,US,REF81080601,ACH,Posted
E3D9BF9DBC204E8D,2025-10-20 07:49:05,2025-10-20,Payroll Deposit,Income,Credit,3409.51,317821.77,USD,Demo High Yield Savings,Savings,Payroll Deposit,Austin,TX,US,REF55786338,ACH,Posted
D14A42A8824648BD,2025-10-20 12:52:00,2025-10-22,Grocery Market,Groceries,Debit,-54.07,317767.70,USD,Demo High Yield Savings,Savings,Grocery Market,New York,NY,US,REF29410197,POS,Posted
4B53CCB50CCF4BB0,2025-10-20 13:15:35,2025-10-21,Ride Share,Transport,Debit,-23.52,317744.18,USD,Demo High Yield Savings,Savings,Ride Share,New York,NY,US,REF87558199,Card,Pending
0863FCA5CFC04252,2025-10-20 13:46:28,2025-10-22,Cloud Hosting,Infrastructure,Debit,-171.70,317572.48,USD,Demo High Yield Savings,Savings,Cloud Hosting,San Francisco,CA,US,REF26098153,ACH,Pending
B0D134A465B74FB2,2025-10-20 17:11:41,2025-10-21,Restaurant,Dining,Debit,-12.26,317560.22,USD,Demo High Yield Savings,Savings,Restaurant,Austin,TX,US,REF61660590,Card,Posted
C556AC7F39464CDA,2025-10-21 03:21:25,2025-10-21,Grocery Market,Groceries,Debit,-69.49,317490.73,USD,Demo High Yield Savings,Savings,Grocery Market,Chicago,IL,US,REF35045268,POS,Posted
CA79A2A2DC274C22,2025-10-21 12:55:49,2025-10-23,Cloud Hosting,Infrastructure,Debit,-157.19,317333.54,USD,Demo High Yield Savings,Savings,Cloud Hosting,Chicago,IL,US,REF90572336,ACH,Pending
87B66A30231C489F,2025-10-21 18:30:17,2025-10-23,Transfer In,Transfer,Credit,353.54,317687.08,USD,Demo High Yield Savings,Savings,Transfer In,Seattle,WA,US,REF74987079,Internal,Pending
F89AE99E82744BA4,2025-10-22 06:09:26,2025-10-23,Online Retailer,Shopping,Debit,-55.68,317631.40,USD,Demo High Yield Savings,Savings,Online Retailer,Miami,FL,US,REF75321753,Online,Posted
E3BA31F8187345AB,2025-10-22 19:20:06,2025-10-23,Gas Station,Transport,Debit,-9.65,317621.75,USD,Demo High Yield Savings,Savings,Gas Station,Chicago,IL,US,REF68910408,POS,Posted
210A20F80D514979,2025-10-22 22:27:46,2025-10-23,Cloud Hosting,Infrastructure,Debit,-83.75,317538.00,USD,Demo High Yield Savings,Savings,Cloud Hosting,Miami,FL,US,REF90657059,ACH,Posted
716D2F655B8249D7,2025-10-23 05:52:41,2025-10-25,Pharmacy,Health,Debit,-11.49,317526.51,USD,Demo High Yield Savings,Savings,Pharmacy,Seattle,WA,US,REF40984920,Card,Posted
F8A9D3FBAAD34557,2025-10-23 08:48:57,2025-10-23,Electric Utility,Bills,Debit,-34.75,317491.76,USD,Demo High Yield Savings,Savings,Electric Utility,Denver,CO,US,REF14593643,ACH,Pending
F74D9BF092124EBA,2025-10-23 20:06:09,2025-10-24,Office Supplies,Operations,Debit,-6.91,317484.85,USD,Demo High Yield Savings,Savings,Office Supplies,Seattle,WA,US,REF71853813,Card,Posted
311927220D7048B9,2025-10-24 08:20:23,2025-10-26,Client Payment,Revenue,Credit,4869.57,322354.42,USD,Demo High Yield Savings,Savings,Client Payment,Austin,TX,US,REF16597033,Wire,Posted
A45B61005C794218,2025-10-26 00:31:55,2025-10-26,Grocery Market,Groceries,Debit,-4.96,322349.46,USD,Demo High Yield Savings,Savings,Grocery Market,Miami,FL,US,REF49011532,POS,Posted
96E8C9CAAF984DB2,2025-10-26 15:14:45,2025-10-27,Grocery Market,Groceries,Debit,-10.39,322339.07,USD,Demo High Yield Savings,Savings,Grocery Market,Seattle,WA,US,REF91229370,POS,Posted
5FD4FDF629804924,2025-10-26 18:58:07,2025-10-28,Software Subscription,SaaS,Debit,-7.36,322331.71,USD,Demo High Yield Savings,Savings,Software Subscription,Miami,FL,US,REF45448743,ACH,Posted
074D55ECBD1A4263,2025-10-26 20:55:29,2025-10-28,Payroll Deposit,Income,Credit,3037.70,325369.41,USD,Demo High Yield Savings,Savings,Payroll Deposit,Denver,CO,US,REF17538528,ACH,Posted
55D6FEF424544270,2025-10-27 21:32:47,2025-10-29,Interest Credit,Interest,Credit,45.66,325415.07,USD,Demo High Yield Savings,Savings,Interest Credit,Austin,TX,US,REF76478665,System,Posted
C54885FB13F74FFA,2025-10-28 04:20:01,2025-10-28,Cloud Hosting,Infrastructure,Debit,-84.67,325330.40,USD,Demo High Yield Savings,Savings,Cloud Hosting,Austin,TX,US,REF29025744,ACH,Posted
B3B72E9175B74616,2025-10-28 16:32:49,2025-10-28,Streaming Service,Entertainment,Debit,-8.88,325321.52,USD,Demo High Yield Savings,Savings,Streaming Service,Austin,TX,US,REF87681888,ACH,Posted
479AEB4A761349A1,2025-10-29 00:06:57,2025-10-30,Client Payment,Revenue,Credit,7785.51,333107.03,USD,Demo High Yield Savings,Savings,Client Payment,Austin,TX,US,REF64490879,Wire,Posted
1C8B6F6F4B374E41,2025-10-29 00:14:26,2025-10-31,Software Subscription,SaaS,Debit,-7.46,333099.57,USD,Demo High Yield Savings,Savings,Software Subscription,Austin,TX,US,REF17634795,ACH,Posted
FC8D32C248624B3A,2025-10-29 08:20:51,2025-10-31,Grocery Market,Groceries,Debit,-9.06,333090.51,USD,Demo High Yield Savings,Savings,Grocery Market,Austin,TX,US,REF90410932,POS,Posted
D31514A705CE4BDD,2025-10-29 08:49:06,2025-10-29,Water Utility,Bills,Debit,-20.52,333069.99,USD,Demo High Yield Savings,Savings,Water Utility,Chicago,IL,US,REF80490297,ACH,Posted
523B917EE29D4884,2025-10-29 09:41:53,2025-10-31,Client Payment,Revenue,Credit,7549.93,340619.92,USD,Demo High Yield Savings,Savings,Client Payment,Miami,FL,US,REF81026399,Wire,Pending
C07EABF718BE4694,2025-10-29 11:14:45,2025-10-29,Insurance Payment,Insurance,Debit,-204.41,340415.51,USD,Demo High Yield Savings,Savings,Insurance Payment,Chicago,IL,US,REF66844267,ACH,Posted
2B2633A443654B85,2025-10-29 20:50:04,2025-10-30,Client Payment,Revenue,Credit,8726.95,349142.46,USD,Demo High Yield Savings,Savings,Client Payment,Boston,MA,US,REF91706445,Wire,Posted
DF2371604BCE4F12,2025-10-29 23:24:55,2025-10-31,Water Utility,Bills,Debit,-39.77,349102.69,USD,Demo High Yield Savings,Savings,Water Utility,Austin,TX,US,REF95303152,ACH,Posted
0F4B05AFA33240D4,2025-10-30 13:04:10,2025-10-30,Restaurant,Dining,Debit,-53.96,349048.73,USD,Demo High Yield Savings,Savings,Restaurant,Miami,FL,US,REF73971718,Card,Posted
CC1DE601D3D94D6F,2025-10-30 16:10:57,2025-10-30,Online Retailer,Shopping,Debit,-104.52,348944.21,USD,Demo High Yield Savings,Savings,Online Retailer,Miami,FL,US,REF55284617,Online,Pending
F3B522FC99D84852,2025-10-30 20:40:09,2025-10-30,Interest Credit,Interest,Credit,26.35,348970.56,USD,Demo High Yield Savings,Savings,Interest Credit,Seattle,WA,US,REF35793612,System,Posted
B58CECC4CCD746FA,2025-10-31 01:43:31,2025-10-31,Mobile Carrier,Bills,Debit,-23.98,348946.58,USD,Demo High Yield Savings,Savings,Mobile Carrier,Miami,FL,US,REF73565178,ACH,Pending
3CA45AC7D76A4985,2025-10-31 01:46:10,2025-11-02,Coffee Shop,Food & Drink,Debit,-1.92,348944.66,USD,Demo High Yield Savings,Savings,Coffee Shop,Denver,CO,US,REF78487095,POS,Posted
0DD92534AF134D9F,2025-10-31 09:38:26,2025-11-02,Online Retailer,Shopping,Debit,-66.89,348877.77,USD,Demo High Yield Savings,Savings,Online Retailer,Chicago,IL,US,REF42315695,Online,Posted
4F9804404B2E4971,2025-11-01 07:14:52,2025-11-01,Water Utility,Bills,Debit,-25.19,348852.58,USD,Demo High Yield Savings,Savings,Water Utility,Boston,MA,US,REF50341681,ACH,Pending
43017DB92D69435C,2025-11-02 03:09:34,2025-11-03,Cloud Hosting,Infrastructure,Debit,-120.10,348732.48,USD,Demo High Yield Savings,Savings,Cloud Hosting,Chicago,IL,US,REF93496702,ACH,Posted
092E839A4F254148,2025-11-02 09:21:24,2025-11-03,Refund,Refund,Credit,39.28,348771.76,USD,Demo High Yield Savings,Savings,Refund,New York,NY,US,REF89146958,Card,Pending
6E3C981C238C4C23,2025-11-03 15:14:42,2025-11-04,Cloud Hosting,Infrastructure,Debit,-49.25,348722.51,USD,Demo High Yield Savings,Savings,Cloud Hosting,Chicago,IL,US,REF70984164,ACH,Posted
11BB7C297ABC41A2,2025-11-03 17:47:40,2025-11-03,Water Utility,Bills,Debit,-31.81,348690.70,USD,Demo High Yield Savings,Savings,Water Utility,Austin,TX,US,REF98220912,ACH,Posted
327A641B81A34F1A,2025-11-03 19:03:28,2025-11-05,Client Payment,Revenue,Credit,4335.79,353026.49,USD,Demo High Yield Savings,Savings,Client Payment,Seattle,WA,US,REF89297534,Wire,Posted
A5859B72DE0E4AAE,2025-11-03 22:44:16,2025-11-05,Pharmacy,Health,Debit,-8.77,353017.72,USD,Demo High Yield Savings,Savings,Pharmacy,Chicago,IL,US,REF55328139,Card,Posted
0386121493DC4D49,2025-11-04 14:33:29,2025-11-06,Transfer In,Transfer,Credit,167.66,353185.38,USD,Demo High Yield Savings,Savings,Transfer In,Seattle,WA,US,REF36658175,Internal,Posted
BD6F117D42584379,2025-11-04 17:21:01,2025-11-04,Insurance Payment,Insurance,Debit,-141.20,353044.18,USD,Demo High Yield Savings,Savings,Insurance Payment,Chicago,IL,US,REF58037222,ACH,Posted
C69F13C983214764,2025-11-07 01:35:03,2025-11-09,Grocery Market,Groceries,Debit,-26.98,353017.20,USD,Demo High Yield Savings,Savings,Grocery Market,Denver,CO,US,REF81017414,POS,Posted
56483B35FE8D49CD,2025-11-07 18:24:03,2025-11-07,Pharmacy,Health,Debit,-12.30,353004.90,USD,Demo High Yield Savings,Savings,Pharmacy,Austin,TX,US,REF68804057,Card,Posted
5C61B1567D784694,2025-11-08 03:09:25,2025-11-08,Office Supplies,Operations,Debit,-12.16,352992.74,USD,Demo High Yield Savings,Savings,Office Supplies,San Francisco,CA,US,REF25848323,Card,Pending
F78DFBE13F2E4B5B,2025-11-08 11:36:50,2025-11-09,Online Retailer,Shopping,Debit,-64.24,352928.50,USD,Demo High Yield Savings,Savings,Online Retailer,Miami,FL,US,REF43314826,Online,Posted
D5907F5B032A4F1F,2025-11-08 21:23:06,2025-11-08,Restaurant,Dining,Debit,-34.47,352894.03,USD,Demo High Yield Savings,Savings,Restaurant,Seattle,WA,US,REF13443928,Card,Pending
08E871E793714CA5,2025-11-08 22:37:25,2025-11-08,Streaming Service,Entertainment,Debit,-2.98,352891.05,USD,Demo High Yield Savings,Savings,Streaming Service,Boston,MA,US,REF74092715,ACH,Posted
60C67EA8FEAE4BE6,2025-11-08 23:42:10,2025-11-08,Insurance Payment,Insurance,Debit,-229.60,352661.45,USD,Demo High Yield Savings,Savings,Insurance Payment,Denver,CO,US,REF80095741,ACH,Posted
9E3760CE7E0D42A5,2025-11-10 00:02:59,2025-11-11,Insurance Payment,Insurance,Debit,-203.04,352458.41,USD,Demo High Yield Savings,Savings,Insurance Payment,New York,NY,US,REF10636028,ACH,Posted
C319D5B5AF024786,2025-11-10 15:53:28,2025-11-11,Electric Utility,Bills,Debit,-42.94,352415.47,USD,Demo High Yield Savings,Savings,Electric Utility,New York,NY,US,REF63635663,ACH,Posted
4C866925FBD74C03,2025-11-10 16:47:40,2025-11-10,Software Subscription,SaaS,Debit,-5.89,352409.58,USD,Demo High Yield Savings,Savings,Software Subscription,Seattle,WA,US,REF17080348,ACH,Posted
4A92E0E152344E6A,2025-11-10 20:17:05,2025-11-11,Cloud Hosting,Infrastructure,Debit,-93.36,352316.22,USD,Demo High Yield Savings,Savings,Cloud Hosting,Seattle,WA,US,REF64732787,ACH,Posted
90E5568DC0A94822,2025-11-10 21:28:54,2025-11-12,Electric Utility,Bills,Debit,-18.20,352298.02,USD,Demo High Yield Savings,Savings,Electric Utility,Seattle,WA,US,REF29016797,ACH,Posted
1C52B869CBDB42A9,2025-11-11 06:47:26,2025-11-11,Office Supplies,Operations,Debit,-31.07,352266.95,USD,Demo High Yield Savings,Savings,Office Supplies,Seattle,WA,US,REF88541092,Card,Posted
0FA4232513D54429,2025-11-11 09:50:15,2025-11-13,Gas Station,Transport,Debit,-36.90,352230.05,USD,Demo High Yield Savings,Savings,Gas Station,Denver,CO,US,REF49371856,POS,Posted
0FD7E5883219467B,2025-11-11 11:21:00,2025-11-11,Software Subscription,SaaS,Debit,-111.76,352118.29,USD,Demo High Yield Savings,Savings,Software Subscription,Miami,FL,US,REF38328230,ACH,Posted
0B00A06DA7324B08,2025-11-11 23:46:31,2025-11-13,Water Utility,Bills,Debit,-29.08,352089.21,USD,Demo High Yield Savings,Savings,Water Utility,Seattle,WA,US,REF37686424,ACH,Posted
B3704B9096E34F3F,2025-11-12 06:05:55,2025-11-12,Electric Utility,Bills,Debit,-84.98,352004.23,USD,Demo High Yield Savings,Savings,Electric Utility,Boston,MA,US,REF41061693,ACH,Posted
2036E39027554CFE,2025-11-12 14:17:24,2025-11-12,Client Payment,Revenue,Credit,4954.08,356958.31,USD,Demo High Yield Savings,Savings,Client Payment,Seattle,WA,US,REF81430313,Wire,Pending
5DFA5CA592114304,2025-11-12 21:58:30,2025-11-12,Coffee Shop,Food & Drink,Debit,-7.54,356950.77,USD,Demo High Yield Savings,Savings,Coffee Shop,San Francisco,CA,US,REF22259214,POS,Posted
D63F17434D73407F,2025-11-13 10:02:28,2025-11-14,Cloud Hosting,Infrastructure,Debit,-163.64,356787.13,USD,Demo High Yield Savings,Savings,Cloud Hosting,Austin,TX,US,REF35670862,ACH,Posted
31A8B51A4AFA4427,2025-11-13 23:02:28,2025-11-13,Transfer In,Transfer,Credit,1163.93,357951.06,USD,Demo High Yield Savings,Savings,Transfer In,Denver,CO,US,REF43376439,Internal,Posted
4A1D43D6CA124EA2,2025-11-14 06:28:45,2025-11-16,Coffee Shop,Food & Drink,Debit,-5.01,357946.05,USD,Demo High Yield Savings,Savings,Coffee Shop,Seattle,WA,US,REF99861199,POS,Posted
9FABF226B52A4514,2025-11-14 10:22:05,2025-11-15,Gas Station,Transport,Debit,-9.77,357936.28,USD,Demo High Yield Savings,Savings,Gas Station,Boston,MA,US,REF11306363,POS,Posted
2591C3F719C54F61,2025-11-14 20:30:49,2025-11-16,Interest Credit,Interest,Credit,70.56,358006.84,USD,Demo High Yield Savings,Savings,Interest Credit,Seattle,WA,US,REF76353912,System,Posted
EB661977944E4EF8,2025-11-15 05:58:25,2025-11-17,Streaming Service,Entertainment,Debit,-8.78,357998.06,USD,Demo High Yield Savings,Savings,Streaming Service,Boston,MA,US,REF82263328,ACH,Posted
73C9BEE848B14BAD,2025-11-16 13:03:12,2025-11-16,Restaurant,Dining,Debit,-57.45,357940.61,USD,Demo High Yield Savings,Savings,Restaurant,Denver,CO,US,REF79457789,Card,Pending
AF6EED1006504813,2025-11-17 00:52:22,2025-11-17,Gas Station,Transport,Debit,-7.55,357933.06,USD,Demo High Yield Savings,Savings,Gas Station,Chicago,IL,US,REF98223673,POS,Posted
51073FD33D44497E,2025-11-17 02:13:43,2025-11-18,Insurance Payment,Insurance,Debit,-110.85,357822.21,USD,Demo High Yield Savings,Savings,Insurance Payment,Boston,MA,US,REF31622965,ACH,Posted
8617925A29474EC0,2025-11-17 03:39:39,2025-11-18,Transfer In,Transfer,Credit,855.67,358677.88,USD,Demo High Yield Savings,Savings,Transfer In,San Francisco,CA,US,REF12834368,Internal,Pending
7163C7AF8EC44409,2025-11-17 12:55:04,2025-11-19,Gas Station,Transport,Debit,-22.98,358654.90,USD,Demo High Yield Savings,Savings,Gas Station,Seattle,WA,US,REF25827960,POS,Pending
E094A896D2D0446C,2025-11-17 13:53:40,2025-11-18,Refund,Refund,Credit,37.51,358692.41,USD,Demo High Yield Savings,Savings,Refund,New York,NY,US,REF67964749,Card,Posted
1B961F1675B54572,2025-11-17 15:03:26,2025-11-17,Electric Utility,Bills,Debit,-85.39,358607.02,USD,Demo High Yield Savings,Savings,Electric Utility,New York,NY,US,REF71743329,ACH,Posted
